"","curve1","curve2","curve3","curve4"
"4821",1,1,0,0.444850036806516
"4822",1,0,0,0
"4823",0,0,1,0
"4824",1,1,1,1
"4825",1,1,1,1
"4826",1,1,0,0.802652809105265
"4827",1,1,0,1
"4828",1,1,1,1
"4829",0,0,1,0
"4830",1,0,0,0
"4831",0.9945957887418,0.994448658744342,1,0.995597688545653
"4832",1,1,1,1
"4833",0,0,1,0
"4834",1,1,0,1
"4835",0,1,0,0
"4836",0,0,1,0
"4837",1,1,1,1
"4838",1,1,1,1
"4839",1,0,0,0
"4840",1,0,0,0
"4841",1,1,0,1
"4842",1,1,1,1
"4843",1,1,1,1
"4844",0.838447311772139,1,0,0
"4845",1,0.619930333187029,0,0
"4846",1,0,0,0
"4847",1,0,0,0
"4848",1,0,0,0
"4849",0,1,0,0
"4850",1,0,0,0
"4851",0,0,1,0
"4852",1,0,0,0
"4853",1,0.993933688105233,0,0
"4854",1,0,0,0
"4855",0,0,0,1
"4856",0,1,0,0
"4857",0,0,0,1
"4858",0,0,1,0
"4859",1,0.143017981784626,0,0
"4860",0,1,0,0
"4861",0,0,1,0
"4862",0,0,1,0
"4863",1,0,0,0
"4864",1,0.753816524796219,0,0
"4865",1,0,0,0
"4866",0,0,0,1
"4867",0.913079016663422,0.903180198965798,0,1
"4868",0,0,1,0
"4869",1,0,0,0
"4870",1,1,0.649948818228385,1
"4871",0,0,1,0
"4872",1,1,1,1
"4873",1,0,0,0
"4874",1,1,0,1
"4875",1,1,1,1
"4876",0,0,1,0
"4877",0,0,0,1
"4878",0,0,1,0
"4879",1,1,1,1
"4880",0,0,1,0
"4881",1,0.185143503941711,0,0
"4882",1,1,0,1
"4883",1,1,1,1
"4884",1,1,0,0.464400940879251
"4885",0,0,0,1
"4886",0,0,1,0
"4887",0,0,1,0
"4888",0,1,0,0
"4889",1,0.987426722809449,0,0
"4890",1,0.950103721850889,0,0
"4891",0,1,0,0
"4892",1,1,1,1
"4893",1,1,1,1
"4894",1,1,1,1
"4895",0,0,0,1
"4896",1,0,0,0
"4897",0,1,0,0
"4898",0,0,1,0
"4899",0,1,0,0
"4900",1,0.940973426561855,0,0
"4901",0,0,1,0
"4902",0.893735736224638,0.89431440139469,0,1
"4903",0,0,0,1
"4904",0.836887055294785,1,0,0
"4905",1,1,1,1
"4906",1,1,0,1
"4907",0.850976163892606,1,0,0
"4908",1,0.995827850170947,0.896470409443287,0.999586589826423
"4909",0,1,0,0
"4910",0,0,1,0
"4911",1,1,0,1
"4912",1,0,0,0
"4913",0,0,1,0
"4914",1,0,0,0
"4915",1,0.590869976864269,0,0
"4916",0,0,1,0
"4917",0,0,1,0
"4918",0,0,1,0
"4919",0,1,0,0
"4920",1,0,0,0
"4921",0,0,0,1
"4922",1,0,0,0
"4923",0,0,1,0
"4924",1,1,0.766804807162736,1
"4925",1,0.353420043763668,0,0
"4926",1,1,1,1
"4927",0,0,1,0
"4928",1,1,1,1
"4929",0,0,1,0
"4930",1,1,1,1
"4931",0.986441386692068,1,0,0
"4932",0,1,0,0
"4933",1,0,0,0
"4934",0.337171203095343,0.336353388783701,1,0.343196974886631
"4935",1,1,0.2573723850531,1
"4936",0,0,1,0
"4937",0,0,0,1
"4938",0,1,0,0
"4939",0.954532810368373,1,0,0
"4940",1,0,0,0
"4941",1,0.993679624555526,0,0.940389706457636
"4942",1,1,1,1
"4943",0,0,0,1
"4944",0,0,1,0
"4945",0,0,1,0
"4946",0,1,0,0
"4947",1,1,0.288365341916161,1
"4948",0,0,1,0
"4949",1,0,0,0
"4950",1,0,0,0
"4951",0,1,0,0
"4952",0,0,1,0
"4953",1,1,0,1
"4954",1,1,1,1
"4955",0,0,0,1
"4956",0,0,1,0
"4957",0.881945312281958,0.883278330069603,0,1
"4958",0,1,0,0
"4959",1,1,0,1
"4960",0.95385854986985,0.953525629125547,0,1
"4961",0,0,1,0
"4962",1,0,0,0
"4963",1,1,1,1
"4964",0.969337264062859,0.968843496596413,1,0.970508705381734
"4965",1,1,0,1
"4966",0.237886274109218,1,0,0
"4967",1,0,0,0
"4968",0,0,1,0
"4969",1,0,0,0
"4970",1,0,0,0
"4971",1,1,1,1
"4972",0.685247050626371,1,0,0.705276032051744
"4973",1,1,0,0
"4974",0,0,0,1
"4975",1,0,0,0
"4976",1,1,0,0.672081810104386
"4977",1,1,1,1
"4978",0,0,0,1
"4979",1,0.524571340448609,0,0
"4980",0,0,1,0
"4981",1,1,1,1
"4982",1,0.935839157415878,0,0
"4983",1,1,1,1
"4984",1,1,0,1
"4985",0,0,1,0
"4986",0,0,0,1
"4987",0,0,1,0
"4988",0.387996290945663,0.386255386619239,1,0.388793479592903
"4989",1,0,0,0
"4990",0,0,0,1
"4991",1,0.973728113528547,0,0
"4992",1,1,0,1
"4993",1,1,0,1
"4994",1,0.99895394104466,0.641629245852253,0.9888779834386
"4995",1,1,1,1
"4996",1,0,0,0
"4997",0,0,1,0
"4998",1,0.646019711727844,0,0
"4999",1,0.683271335959294,0,0
"5000",0,1,0,0
"5001",0,1,0,0
"5002",0,0,1,0
"5003",0,1,0,0
"5004",0.129530209042191,1,0,0
"5005",0,1,0,0
"5006",0,0,1,0
"5007",1,0.99890733353093,0,0
"5008",0,0,1,0
"5009",0,0,1,0
"5010",1,1,1,1
"5011",1,0,0,0
"5012",0,0,1,0
"5013",0,1,0,0
"5014",1,1,1,1
"5015",1,1,0.5232210436493,1
"5016",0,1,0,0
"5017",0,0,1,0
"5018",0,0,0,1
"5019",1,1,1,1
"5020",1,1,1,1
"5021",1,1,1,1
"5022",1,0,0,0
"5023",1,0,0,0
"5024",1,1,1,1
"5025",1,0.999891409354658,0.997850886823532,0.999782870779389
"5026",0.951935740672083,0.903345789517354,0,1
"5027",0.239749198834343,1,0,0
"5028",1,1,0.797268049259754,1
"5029",1,0,0,0
"5030",0,1,0,0
"5031",1,0.136429179188032,0,0
"5032",1,1,1,1
"5033",1,0,0,0
"5034",1,0,0,0
"5035",1,1,0,1
"5036",0.884686460886514,0.916108231955927,0,1
"5037",0,0,1,0
"5038",0.997664788590258,1,0,0.876893131669048
"5039",1,1,0,1
"5040",1,0,0,0
"5041",0,0,0,1
"5042",0.848266059954767,0.82993383763177,0,1
"5043",1,0.240784287410606,0,0
"5044",1,1,1,1
"5045",0,0,1,0
"5046",1,1,0,0
"5047",1,0,0,0
"5048",0,0,1,0
"5049",1,1,0,1
"5050",0,0,0,1
"5051",1,0.815231155133016,0,0.33424472688725
"5052",0.851954386102633,1,0,0
"5053",1,0,0,0
"5054",1,1,1,1
"5055",0,0,1,0
"5056",1,1,0.794984394361029,1
"5057",0,0,1,0
"5058",1,1,1,1
"5059",0,0,0,1
"5060",0,1,0,0
"5061",0,0,1,0
"5062",1,0.907503560933646,0,0
"5063",0.971167320295655,0.969549540831242,1,0.973243027392091
"5064",1,0,0,0
"5065",1,0.98224595228804,0,0
"5066",0,0,1,0
"5067",1,1,0,1
"5068",1,1,0,0
"5069",0,0,1,0
"5070",0.998877007264231,0.998811100219104,1,0.998942913381972
"5071",0.899591134482478,0.924256576157135,0,1
"5072",0,0,1,0
"5073",1,0.557249680393143,0,0
"5074",1,0.172815414577742,0,0
"5075",0,0,0,1
"5076",0,0,1,0
"5077",0.131133472790465,1,0,0
"5078",0.563110428008453,0.560554476483604,1,0.566516953556767
"5079",0,0,1,0
"5080",1,0,0,0
"5081",1,1,0.384853617088601,1
"5082",0,0,0,1
"5083",1,0.861874667815105,0,0
"5084",0,1,0,0
"5085",1,0.199129434433117,0,0
"5086",1,0,0,0
"5087",1,0,0,0
"5088",1,1,1,1
"5089",1,1,0,1
"5090",0.964661183191596,1,0,0
"5091",1,0,0,0
"5092",0,0,1,0
"5093",1,0.561152970646416,0,0
"5094",1,1,1,1
"5095",1,0.78781829401454,0,0.402956336110437
"5096",0.850676397325991,0.839380406851659,0,1
"5097",0,0,1,0
"5098",0,0,1,0
"5099",1,0,0,0
"5100",0.999887209104137,1,0.999210607894441,0.999774423821096
"5101",0,0,1,0
"5102",1,0,0,0
"5103",1,0.968854221913721,0,0
"5104",0.845712860443576,0.824614852745489,0,1
"5105",1,1,0.903658957745855,1
"5106",0.99231410565218,1,0,0
"5107",1,1,0,1
"5108",1,0,0,0
"5109",1,0,0,0
"5110",0,0,1,0
"5111",0.33991334988861,1,0,0
"5112",1,0,0,0
"5113",0,0,0,1
"5114",1,1,1,1
"5115",0,0,1,0
"5116",1,0,0,0
"5117",0,0,0,1
"5118",0,1,0,0
"5119",0,0,1,0
"5120",1,1,1,1
"5121",0.978502101044141,0.981499377957588,0,1
"5122",0,0,1,0
"5123",1,1,1,1
"5124",1,1,0,0.551189166647956
"5125",0,0,0,1
"5126",1,1,0,1
"5127",0,0,1,0
"5128",0.845886610415089,0.905753061239855,0,1
"5129",1,1,0.67333459213154,1
"5130",1,1,0.644175940621199,1
"5131",0,0,0,1
"5132",1,1,1,1
"5133",0,1,0,0
"5134",1,0,0,0
"5135",0,0,1,0
"5136",0,0,1,0
"5137",1,1,0,1
"5138",1,0.999906593017367,0.999522223476277,0.999813188423386
"5139",1,1,0.878433032593242,1
"5140",1,1,1,1
"5141",1,1,1,1
"5142",0,0,1,0
"5143",0,1,0,0
"5144",0.973513547278813,0.968618285490714,0.851530714628341,1
"5145",1,1,0,1
"5146",1,0,0,0
"5147",1,1,1,1
"5148",1,0.47896374109536,0,0
"5149",0.972942310722052,0.967396373844049,0,1
"5150",0.978917106973434,0.977714279907607,0.652933949148174,1
"5151",1,1,0,1
"5152",0.91761465529179,1,0,0.932848659703303
"5153",0,0,1,0
"5154",1,1,1,1
"5155",0,0,1,0
"5156",0,1,0,0
"5157",1,1,1,1
"5158",1,0,0,0
"5159",0.952205444617866,0.951156323581863,1,0.958625949739851
"5160",0,1,0,0
"5161",1,1,0,0.747874761951777
"5162",1,0.108228287640367,0,0
"5163",1,0,0,0
"5164",0,0,1,0
"5165",1,0.983075187890744,0,0
"5166",1,0.201463801530366,0,0
"5167",1,0.913980937940171,0,0
"5168",1,0,0,0
"5169",1,1,1,1
"5170",0.958405464192072,0.924993738134373,0,1
"5171",1,0,0,0
"5172",1,1,1,1
"5173",1,1,1,1
"5174",0.828296850686087,1,0,0
"5175",1,0.378455184148589,0,0
"5176",1,0.978821164108742,0,0.993544517081319
"5177",1,1,1,1
"5178",1,1,0.736887128414373,1
"5179",0,0,1,0
"5180",1,1,1,1
"5181",0.587747379962956,1,0,0
"5182",0.472592802069672,1,0,0
"5183",1,1,1,1
"5184",0,0,1,0
"5185",1,1,1,1
"5186",0.999643346935717,1,0.998930369111476,0.999286803313014
"5187",0,0,0,1
"5188",1,1,0.293702010539738,1
"5189",1,1,0.472625751689279,1
"5190",1,0,0,0
"5191",1,0,0,0
"5192",1,1,1,1
"5193",1,1,1,1
"5194",0.969397559661719,1,0,0
"5195",1,0.899263829373786,0,0
"5196",0,0,1,0
"5197",0,0,1,0
"5198",1,1,1,1
"5199",1,1,0,0
"5200",1,0.972983714883967,0,0.784688523496798
"5201",1,0,0,0
"5202",1,1,1,1
"5203",0.995979413154341,0.994495519658416,0.857756830182629,1
"5204",1,0.874979127707775,0,0.527491091391296
"5205",1,0.743692288979067,0,0
"5206",0,1,0,0
"5207",1,0,0,0
"5208",0,0,1,0
"5209",1,0.976517948919866,0,0
"5210",0,0,0,1
"5211",1,0,0,0
"5212",1,0,0,0
"5213",0,1,0,0
"5214",0,0,1,0
"5215",1,0.774937186753891,0,0
"5216",1,1,0,1
"5217",0,0,1,0
"5218",1,0,0,0
"5219",1,1,0,1
"5220",0.975374483576818,0.962845020329413,0,1
"5221",1,1,1,1
"5222",0.546701458714075,1,0,0
"5223",1,0,0,0
"5224",1,0.10941522511496,0,0
"5225",1,1,0,1
"5226",0,0,1,0
"5227",1,0,0,0
"5228",0,0,1,0
"5229",1,1,0,1
"5230",1,0.65475482644256,0,0
"5231",0,0,1,0
"5232",1,0,0,0
"5233",1,0,0,0
"5234",0.908598955544699,0.908333735627987,1,0.913398816742914
"5235",0,0,1,0
"5236",0,0,1,0
"5237",0,0,1,0
"5238",0,0,1,0
"5239",1,1,1,1
"5240",1,0,0,0
"5241",1,0.995196434426075,0,0
"5242",1,1,1,1
"5243",1,0,0,0
"5244",1,1,0,0.873792829221493
"5245",0,0,1,0
"5246",0,1,0,0
"5247",0.999854844850175,1,0.999186923453759,0.999709702395539
"5248",0.917797117977595,0.938849925039093,0,1
"5249",0,0,0,1
"5250",0.963975880813679,1,0,0.970690373668629
"5251",0,0,0,1
"5252",1,0.886153103771266,0,0
"5253",0,0,0,1
"5254",1,0,0,0
"5255",0,0,1,0
"5256",1,1,1,1
"5257",0,0,1,0
"5258",1,1,0,1
"5259",0,0,1,0
"5260",1,0.99336920618747,0,0
"5261",1,0.958964861533354,0,0
"5262",1,0.751523288518442,0,0.38165271757287
"5263",0.992223835430012,1,0,0
"5264",0,0,1,0
"5265",0,0,0,1
"5266",0,0,1,0
"5267",0,0,1,0
"5268",1,1,0.733446275212925,1
"5269",1,1,0,0.820025223308296
"5270",1,0.95148307351571,0,0
"5271",0.964243688789235,1,0,0
"5272",1,1,0.271425637542215,1
"5273",1,1,0.442489595103701,1
"5274",1,1,1,1
"5275",0,0,1,0
"5276",0,0,0,1
"5277",1,1,1,1
"5278",0,0,0,1
"5279",1,0,0,0
"5280",1,0,0,0
"5281",0,0,1,0
"5282",1,1,0.811273325420707,1
"5283",0,0,1,0
"5284",1,1,1,1
"5285",0.944432793689328,1,0,0
"5286",0.519398935152049,1,0,0
"5287",1,1,0,0.747187845644873
"5288",1,1,1,1
"5289",1,1,0,0
"5290",0.994216322718237,0.993948825464572,0.877846432095197,1
"5291",0,0,1,0
"5292",1,0,0,0
"5293",0,1,0,0
"5294",1,1,0,0.823219236354609
"5295",1,1,0,1
"5296",1,0.390293195239072,0,0
"5297",1,1,0.304625557697796,1
"5298",1,0,0,0
"5299",1,0,0,0
"5300",1,0,0,0
"5301",1,1,0,1
"5302",0,0,1,0
"5303",0,0,1,0
"5304",1,0,0,0
"5305",0.980898842922045,1,0,0
"5306",0,1,0,0
"5307",0,0,0,1
"5308",0,1,0,0
"5309",1,1,1,1
"5310",0,0,0,1
"5311",1,1,0,1
"5312",0,1,0,0
"5313",1,0.993941922502812,0,0
"5314",0.912390405804013,0.973222260489567,0,1
"5315",0,0,0,1
"5316",0.189330179217509,1,0,0
"5317",1,1,1,1
"5318",0,0,1,0
"5319",0,1,0,0
"5320",1,1,1,1
"5321",1,0,0,0
"5322",1,1,1,1
"5323",0,1,0,0
"5324",1,0,0,0
"5325",1,0.714245018303546,0,0
"5326",0.928636213767178,1,0,0
"5327",0,0,0,1
"5328",1,1,0,1
"5329",1,0,0,0
"5330",0,0,1,0
"5331",0,0,1,0
"5332",0,0,0,1
"5333",1,1,1,1
"5334",1,0.949032483818198,0,0.577474028837835
"5335",1,1,0,0.811394641424424
"5336",0,0,1,0
"5337",1,1,0.878400453199482,1
"5338",0,0,1,0
"5339",0,0,1,0
"5340",0.999800586170126,0.999900291387751,0.999630594899999,1
"5341",0.993618958377356,1,0,0
"5342",0,0,0,1
"5343",1,1,0,0.884537749326906
"5344",0.918328557689474,0.924106380782975,0,1
"5345",0,0,1,0
"5346",1,1,1,1
"5347",0,0,0,1
"5348",1,0.988931517821099,0,0
"5349",0,0,1,0
"5350",1,1,1,1
"5351",1,1,1,1
"5352",1,1,1,1
"5353",1,0,0,0
"5354",0.640016777265183,1,0,0
"5355",1,0,0,0
"5356",0,0,1,0
"5357",0.973446870769603,0.974229264798541,0,1
"5358",0,1,0,0
"5359",0.970945015776418,0.968061756013426,1,0.973840809122995
"5360",1,0,0,0
"5361",1,1,1,1
"5362",0.852290159056991,0.890195352891084,0,1
"5363",0.993964124031769,0.991591715228757,0.852658097041694,1
"5364",1,0,0,0
"5365",0,0,1,0
"5366",1,1,1,1
"5367",1,1,0.464634322286463,1
"5368",1,1,1,1
"5369",0.991443533896262,0.990589911735199,1,0.99156855914439
"5370",1,1,1,1
"5371",1,1,1,1
"5372",1,0.257373266001475,0,0
"5373",0.954794958797609,1,0,1
"5374",1,0,0,0
"5375",1,0.758862741293769,0,0
"5376",1,1,0,1
"5377",0.458812556181643,1,0,0
"5378",1,0.876485757913851,0,0
"5379",0,0,1,0
"5380",1,0,0,0
"5381",1,0.708274177101408,0,0
"5382",1,1,1,1
"5383",1,1,1,1
"5384",0,0,0,1
"5385",0.916674220548341,0.922424316707612,0,1
"5386",1,1,0.749345135384044,1
"5387",1,1,0,1
"5388",1,0,0,0
"5389",1,0,0,0
"5390",1,0.627825797364201,0,0
"5391",0.997656539247228,1,0,0.968733175010575
"5392",1,0.103333489370278,0,0
"5393",1,0,0,0
"5394",1,0,0,0
"5395",1,1,1,1
"5396",0,0,1,0
"5397",0.862907210710037,0.898448665404397,0,1
"5398",0,1,0,0
"5399",1,0.823178752308476,0,0
"5400",1,0,0,0
"5401",0,0,1,0
"5402",1,0.692221048603097,0,0
"5403",1,1,0,1
"5404",0,0,1,0
"5405",1,1,1,1
"5406",0,1,0,0
"5407",1,0,0,0
"5408",0.945459379668899,0.952482807780186,0,1
"5409",1,0,0,0
"5410",1,0.855867591371545,0,0
"5411",1,0,0,0
"5412",1,0.996992779023992,0,0.993841876716978
"5413",1,1,1,1
"5414",1,1,1,1
"5415",1,1,0.719142179239326,1
"5416",1,0.849145117026802,0,0
"5417",1,1,1,1
"5418",0,0,0,1
"5419",1,0.968787514159322,0,0
"5420",1,0.864366004544443,0,0
"5421",1,0,0,0
"5422",0,0,0,1
"5423",1,1,1,1
"5424",0.975531550264996,0.975878324939983,0.857219388325364,1
"5425",0,0,0,1
"5426",1,1,1,1
"5427",0,0,1,0
"5428",0,1,0,0
"5429",0,0,1,0
"5430",1,0.989544069895896,0,0
"5431",1,0.342272327959348,0,0
"5432",0.315818158017866,1,0,0
"5433",0,0,1,0
"5434",1,0,0,0
"5435",0,0,1,0
"5436",1,0.906533949754464,0,0
"5437",1,1,0,1
"5438",1,0,0,0
"5439",1,1,1,1
"5440",1,0.931352833760882,0,0.52143081933432
"5441",0,0,1,0
"5442",1,1,1,1
"5443",0,0,1,0
"5444",1,1,1,1
"5445",1,0.516663644558409,0,0
"5446",1,0,0,0
"5447",1,1,1,1
"5448",1,0.798993791359927,0,0
"5449",1,0,0,0
"5450",1,0,0,0
"5451",1,1,1,1
"5452",1,0,0,0
"5453",0,0,1,0
"5454",1,0,0,0
"5455",1,0.959494475291757,0,0.626390368734058
"5456",1,0.906227111125868,0,0
"5457",0.957966609492507,1,0,0
"5458",0,0,1,0
"5459",0.981413524440429,1,0,0
"5460",1,1,1,1
"5461",0,0,1,0
"5462",1,1,1,1
"5463",1,0.148322321425692,0,0
"5464",0,0,1,0
"5465",1,0.999826568502422,0.997434928427714,0.998959798430919
"5466",0,0,1,0
"5467",1,1,1,1
"5468",1,1,1,1
"5469",0.97100370990787,0.966224312822661,0.825663685608161,1
"5470",0,0,0,1
"5471",1,1,0.508181483122796,1
"5472",0.993697387449841,0.992768973052874,0.978481845983668,1
"5473",0.955887086702485,0.963104687297767,0,1
"5474",1,1,1,1
"5475",0,0,1,0
"5476",1,0,0,0
"5477",1,0.994892334425248,0,0
"5478",1,0.642642782955653,0,0.401951237279681
"5479",0,0,1,0
"5480",0,0,1,0
"5481",1,1,1,1
"5482",1,1,0,1
"5483",1,1,1,1
"5484",1,0.793074638994952,0,0
"5485",0.475018777009266,1,0,0
"5486",1,0.182632908127327,0,0
"5487",0,0,1,0
"5488",1,0.827918342608472,0,0.40050703666787
"5489",1,1,1,1
"5490",1,0,0,0
"5491",1,1,1,1
"5492",1,1,1,1
"5493",1,1,0,1
"5494",1,1,0,0.765304998133552
"5495",1,0.269343195794539,0,0
"5496",1,0.652839159325869,0,0
"5497",1,1,1,1
"5498",1,1,1,1
"5499",0,0,1,0
"5500",1,1,0,1
"5501",0,0,0,1
"5502",1,1,0.568822254602901,1
"5503",0,0,0,1
"5504",0,0,1,0
"5505",0,0,1,0
"5506",0,0,1,0
"5507",1,0.847951574188199,0,0
"5508",1,1,0,1
"5509",1,0,0,0
"5510",0.999936038356887,1,0.998980109518053,0.9998720756005
"5511",0,0,1,0
"5512",0,0,1,0
"5513",0,0,0,1
"5514",1,1,0,0
"5515",0.852449148649362,1,0,0
"5516",0,0,1,0
"5517",0.999824928566292,1,0.99929464671784,0.999649816784299
"5518",0,0,0,1
"5519",0,0,1,0
"5520",1,1,1,1
"5521",0.996242210456633,0.995866831402928,1,0.996342490434115
"5522",1,0,0,0
"5523",1,0.141648729032506,0,0
"5524",0,0,1,0
"5525",0.93904745938411,1,0,0
"5526",1,1,0,0.696920414609139
"5527",0,1,0,0
"5528",1,1,0,1
"5529",1,1,1,1
"5530",0,0,0,1
"5531",1,0.479398932626321,0,0
"5532",0.999859606049147,1,0.999789408355327,0.999929808221583
"5533",0,0,1,0
"5534",1,0,0,0
"5535",1,1,1,1
"5536",1,1,1,1
"5537",0,0,0,1
"5538",0,0,1,0
"5539",1,1,0,0.898787724422199
"5540",1,0.957023162632271,0,0
"5541",1,1,0,0.615313987353962
"5542",0,0,1,0
"5543",0,0,0,1
"5544",0,0,1,0
"5545",1,1,0.733846361632278,1
"5546",0,0,1,0
"5547",1,1,1,1
"5548",1,1,1,1
"5549",1,1,0.641896777708129,1
"5550",1,1,1,1
"5551",0,0,1,0
"5552",1,1,1,1
"5553",0,0,1,0
"5554",1,1,1,1
"5555",1,0,0,0
"5556",1,1,1,1
"5557",1,1,1,1
"5558",0,0,1,0
"5559",1,1,1,1
"5560",0.31578625211562,1,0,0
"5561",0,0,1,0
"5562",1,0,0,0
"5563",0.871756426570337,1,0,0
"5564",1,1,0,1
"5565",1,1,1,1
"5566",1,0.973857285480981,0,0
"5567",0.841962565438058,0.895336439968708,0,1
"5568",0.994184715334331,0.986577098390868,0.475987593936958,1
"5569",1,0,0,0
"5570",1,1,0,0.716252360448521
"5571",0,0,1,0
"5572",1,0.9592641950362,0,0
"5573",0,0,1,0
"5574",0,0,1,0
"5575",1,0,0,0
"5576",1,0.961612019481267,0,0
"5577",1,0.824833025689519,0,0
"5578",0.982543116330833,0.982162000831074,1,0.982924670069325
"5579",1,0.997750387949349,0.973470720209121,0.998874592828151
"5580",0.147719859895442,1,0,0
"5581",1,1,1,1
"5582",1,0.977357824282931,0,0
"5583",1,0,0,0
"5584",1,0.989189904722659,0,0
"5585",0.982843387756543,0.973469520983057,0,1
"5586",0,0,1,0
"5587",1,1,0,1
"5588",1,1,0,1
"5589",0,0,1,0
"5590",1,1,0,1
"5591",1,0.981772343443802,0,0.987897967749543
"5592",1,0.881757621447786,0,0
"5593",0.856927837778663,0.920684529163404,0,1
"5594",0,0,1,0
"5595",1,1,0,1
"5596",1,0,0,0
"5597",1,0.975578305108368,0,0.721748609624089
"5598",0,0,0,1
"5599",0,0,1,0
"5600",1,0.978790550557019,0,0
"5601",0,0,0,1
"5602",1,1,1,1
"5603",1,0.987870355533489,0,0
"5604",0,1,0,0
"5605",0,0,0,1
"5606",1,1,0,0.828273600697296
"5607",1,1,0.386036746761664,1
"5608",0,0,1,0
"5609",1,0,0,0
"5610",1,1,1,1
"5611",0.96816893259006,1,0,0
"5612",1,1,0.735429213988041,1
"5613",1,0,0,0
"5614",0.994060800587602,0.977403953337098,0,1
"5615",0,0,1,0
"5616",0,0,1,0
"5617",0,0,0,1
"5618",1,1,0,1
"5619",0,1,0,0
"5620",1,0,0,0
"5621",0,0,1,0
"5622",1,0.870415739431504,0,0
"5623",0,0,1,0
"5624",0,0,0,1
"5625",1,0.583849680868068,0,0
"5626",0,0,1,0
"5627",1,0.83032229395405,0,0
"5628",0,1,0,0
"5629",0.985111839456132,1,0,0
"5630",0.960254347535245,0.966163487527752,0,1
"5631",1,0.682393338614685,0,0
"5632",0,0,1,0
"5633",1,1,1,1
"5634",0.512908831538398,1,0,0
"5635",0,1,0,0
"5636",1,1,1,1
"5637",0,0,1,0
"5638",0,0,1,0
"5639",1,1,1,1
"5640",0.911632976174051,0.933306917715362,0,1
"5641",0,1,0,0
"5642",0,0,1,0
"5643",1,0,0,0
"5644",1,0,0,0
"5645",1,0.445208293426016,0,0
"5646",0.865579384372181,0.852719582428566,0,1
"5647",0,0,0,1
"5648",0,1,0,0
"5649",0,0,1,0
"5650",0,0,1,0
"5651",0,0,1,0
"5652",1,1,0,1
"5653",0.977348332225275,1,0,0
"5654",1,1,1,1
"5655",0,0,1,0
"5656",0,0,1,0
"5657",1,1,1,1
"5658",1,1,1,1
"5659",1,1,1,1
"5660",0,0,1,0
"5661",1,0.986368712713012,0,0.897471366824808
"5662",0,0,0,1
"5663",1,0.419033116619092,0,0
"5664",1,0.370263822774038,0,0
"5665",0,1,0,0
"5666",1,1,0,1
"5667",1,0.566964029630596,0,0
"5668",0,0,1,0
"5669",0,0,1,0
"5670",0.936139283799415,1,0,0
"5671",0.4215751818378,1,0,0
"5672",1,1,0,1
"5673",0,0,1,0
"5674",1,0.845301873890246,0,0
"5675",0,0,1,0
"5676",0,0,0,1
"5677",0,0,0,1
"5678",1,1,1,1
"5679",0,0,1,0
"5680",1,0.230891280501744,0,0
"5681",0,0,1,0
"5682",1,1,0.304191337934896,1
"5683",1,1,1,1
"5684",1,1,0,0
"5685",1,0.849746536868348,0,0.454260995553561
"5686",1,0.148599651167208,0,0
"5687",1,0.971020448069423,0,0.743606330265546
"5688",1,0,0,0
"5689",1,0,0,0
"5690",1,0,0,0
"5691",1,1,0,0.504963463577972
"5692",1,0,0,0
"5693",1,1,1,1
"5694",0,0,0,1
"5695",1,1,1,1
"5696",1,0,0,0
"5697",1,1,1,1
"5698",1,1,0,0.876276414340564
"5699",0.976700295349406,1,0,0
"5700",0,1,0,0
"5701",1,0.86921730417707,0,0
"5702",1,1,1,1
"5703",0,0,0,1
"5704",0,0,0,1
"5705",0,0,1,0
"5706",1,0,0,0
"5707",0,0,0,1
"5708",0,0,1,0
"5709",1,1,1,1
"5710",0,0,0,1
"5711",1,0,0,0
"5712",0,0,0,1
"5713",0,0,1,0
"5714",0,0,0,1
"5715",0,0,0,1
"5716",1,1,1,1
"5717",1,1,1,1
"5718",1,1,1,1
"5719",0,0,1,0
"5720",1,0,0,0
"5721",0,0,1,0
"5722",1,0,0,0
"5723",1,0.487308661556219,0,0
"5724",0,0,0,1
"5725",0,0,0,1
"5726",1,0,0,0
"5727",0,0,1,0
"5728",1,0,0,0
"5729",0.994070468454975,1,0,0
"5730",1,1,1,1
"5731",0,1,0,0
"5732",0,0,0,1
"5733",0.405487478178806,1,0,0
"5734",1,1,0.703027890427699,1
"5735",0,0,1,0
"5736",1,0,0,0
"5737",0,0,1,0
"5738",1,0,0,0
"5739",0,0,1,0
"5740",1,0,0,0
"5741",0,0,1,0
"5742",0,1,0,0
"5743",1,0.977632194869841,0,0.74954129843524
"5744",0.910711477604189,1,0,0
"5745",1,0.684803989237164,0,0
"5746",1,0,0,0
"5747",1,1,1,1
"5748",0,0,0,1
"5749",0,0,1,0
"5750",1,0,0,0
"5751",1,0,0,0
"5752",0,0,1,0
"5753",0,0,1,0
"5754",1,1,0.78434196320239,1
"5755",1,1,0,1
"5756",1,0,0,0
"5757",1,1,1,1
"5758",1,1,1,1
"5759",1,0.982569721962706,0,0.861737170118893
"5760",0,0,1,0
"5761",1,1,0,1
"5762",1,1,0,1
"5763",1,1,1,1
"5764",0.993810630765922,0.994452925767973,0,1
"5765",0,0,0,1
"5766",1,1,0,1
"5767",0,0,1,0
"5768",1,0.981607385312523,0,0.99962944758856
"5769",1,1,0,1
"5770",0,0,1,0
"5771",0.507629915469961,1,0,0
"5772",1,0.95305324468865,0,0.699487655658427
"5773",1,1,0,0.738547359626408
